2562	Proceedings of the 11th IEEE International Workshop on Program Comprehension	10
2563	Proceedings of the Eighth International Workshop on Frontiers in Handwriting Recognition (IWFHR'02)	10
2564	Proceedings of the Asia-Pacific symposium on Information visualisation - Volume 24	10
2565	Proceedings of the Fourteenth Annual Joint Conference of the IEEE Computer and Communication Societies (Vol. 1)-Volume - Volume 1	10
2566	Proceedings of the 3rd IEEE International Conference on Formal Engineering Methods	10
2567	Computer Science in Perspective: Essays Dedicated to Thomas Ottmann	10
2568	Proceedings of the Proceedings of the 2000 International Conference on Parallel Processing	10
2569	Proceedings of the 2nd International Conference on Requirements Engineering (ICRE '96)	10
2570	Proceedings of the 1996 International Conference on Software Maintenance	10
2571	Proceedings of the 4th IEEE International Symposium and Forum on Software Engineering Standards	10
2572	Proceedings of the 1997 International Conference on Network Protocols (ICNP '97)	10
2573	Proceedings of the Seventh International Conference on Parallel and Distributed Systems	10
2574	Proceedings of the 2000 International Workshop on Parallel Processing	10
2575	Proceedings of the 2nd International Computer Performance and Dependability Symposium (IPDS '96)	10
2576	Proceedings of the 4th International Conference on Requirements Engineering (ICRE'00)	10
2577	Proceedings of the 20th international conference on Software engineering	10
2578	Proceedings of the 1995 IEEE Symposium on Information Visualization	10
2579	Proceedings of the IEEE International Workshop on IDDQ Testing	10
2580	Proceedings of the 1995 International Conference on Network Protocols	10
2581	Proceedings of the International Verilog HDL Conference and VHDL International Users Forum	10
2582	Proceedings of the Proceedings of The Eighth IEEE International On-Line Testing Workshop (IOLTW'02)	10
2583	Proceedings of the 17th International Conference on Distributed Computing Systems (ICDCS '97)	10
2584	Proceedings of the 5th International Conference on Engineering of Complex Computer Systems	10
2585	Proceedings of the The 18th International Conference on Distributed Computing Systems	10
2586	Proceedings of the 1998 International Conference on Computer Languages	10
2587	Proceedings of the 2003 international symposium on Symbolic and algebraic computation	10
2588	Proceedings of the 12th International Symposium on Software Reliability Engineering	10
2589	Proceedings of the 23rd International Conference on Distributed Computing Systems	10
2590	Proceedings of the 6th IEEE International On-Line Testing Workshop (IOLTW)	10
2591	Proceedings of the 1997 IEEE Symposium on Information Visualization (InfoVis '97)	10
2592	Proceedings of the 1st International Conference on Formal Engineering Methods	10
2593	IDDQ	10
2594	Proceedings of the 30th IEEE International Symposium on Multiple-Valued Logic	10
2595	Proceedings of the Third IEEE International Conference on Engineering of Complex Computer Systems	10
2596	Proceedings of the 10th International Symposium on Software Reliability Engineering	10
2597	Proceedings of the 2nd IEEE Software Engineering Standards Symposium	10
2598	Proceedings of the Twelfth International Conference on Data Engineering	10
2599	Proceedings of the 8th Israeli Conference on Computer-Based Systems and Software Engineering	10
2600	Proceedings of the 1996 Information Systems Conference of New Zealand (ISCNZ '96)	10
2601	Proceedings of the 3.1 and 3.3 working groups conference on International federation for information processing: ICT and the teacher of the future - Volume 23	10
2602	Proceedings of the Twenty Ninth IEEE International Symposium on Multiple-Valued Logic	10
2603	Proceedings of the Fifth Israel Symposium on the Theory of Computing Systems (ISTCS '97)	10
2604	Proceedings of the 9th international workshop on Software specification and design	10
2605	Proceedings of the Seventh Workshop on Interaction between Compilers and Computer Architectures	10
2606	Proceedings of the 1996 IEEE International Verilog HDL Conference (IVC '96)	10
2607	Proceedings of the International Conference on Software Maintenance (ICSM'00)	10
2608	ISMVL	10
2609	Proceedings of the IEEE Symposium on Information Visualization 2001 (INFOVIS'01)	10
2610	ICCV	10
2611	Proceedings of the 1998 International Symposium on Database Engineering & Applications	10
2612	The essence of computation: complexity, analysis, transformation	10
2613	Proceedings of the First International Symposium on Intelligence in Neural and Biological Systems (INBS'95)	10
2614	Proceedings of the 1996 International Workshop on Multi-Media Database Management Systems (IW-MMDBMS '96)	10
2615	Proceedings of the The 1st IEEE International Symposium on Object-Oriented Real-Time Distributed Computing	10
2616	Proceedings of the Fourteenth Annual Joint Conference of the IEEE Computer and Communication Societies (Vol. 3)-Volume - Volume 3	10
2617	Proceedings of the 9th international symposium on System synthesis	10
2618	Proceedings of the 1999 IEEE Symposium on Information Visualization	10
2619	Proceedings of the 7th Israeli Conference on Computer-Based Systems and Software Engineering	10
2620	Proceedings of the 11th International Symposium on Software Reliability Engineering	10
2621	Proceedings of the 4th International Computer Performance and Dependability Symposium	10
2622	ISWC	10
2623	Proceedings of the international Conference on Parallel Processing	10
2624	Proceedings of the 30th annual international symposium on Computer architecture	10
2625	Proceedings of the 1998 International Conference on Parallel Processing Workshops	10
2626	International Journal of Uncertainty, Fuzziness and Knowledge-Based Systems	10
2627	Experimental algorithmics: from algorithm design to robust and efficient software	10
2628	Concepts in Magnetic Resonance: an Educational Journal	10
2629	Proceedings of the 2nd IEEE and ACM International Workshop on Augmented Reality	10
2630	Lecture Notes In Computer Science; Vol. 2547	10
2631	Proceedings of the seventh Australian workshop conference on Safety critical systems and software 2002 - Volume 15	10
2632	Proceedings of the Pan-Sydney area workshop on Visual information processing - Volume 11	10
2633	Production methods: behind the scenes of virtual inhabited 3D worlds	10
2634	Proceedings of the 1st IEEE International Conference on Cognitive Informatics	10
2635	Quantum mechanics, mathematics, cognition and action: proposals for a formalized epistemology	10
2636	ICCSSE	10
2637	Proceedings of the IEEE Symposium on Information Visualization (InfoVis'02)	10
2638	Proceedings of the 10th International Software Process Workshop	10
2639	Proceedings of the 15th International Parallel and Distributed Processing Symposium (IPDPS'01)	10
2640	Proceedings of the 1998 International Conference on Parallel Processing	10
2641	Proceedings of the 5th International Workshop on Object Orientation in Operating Systems (IWOOOS '96)	10
2642	Proceedings of the Sixth Annual Workshop on Interaction between Compilers and Computer Architectures	10
2643	Proceedings of the 1999 International Workshop on Innovative Architecture	10
2644	INFOVIS	10
2645	IOLTW	10
2646	ICCL	10
2647	Proceedings of the 2002 International Symposium on Empirical Software Engineering	10
2648	Communications in Nonlinear Science and Numerical Simulation	10
2649	Conferences in Research and Practice in Information Technology Series; Vol. 141	10
2650	INFOCOM	10
2651	Proceedings of the Second IEEE International Conference on Formal Engineering Methods	10
2652	Proceedings of the 1996 International Conference on Computer Design, VLSI in Computers and Processors	10
2653	Proceedings of the fifteenth annual working conference on Database and application security	10
2654	Proceedings of the 1997 IEEE International Workshop on IDDQ Testing (IDDQ '97)	10
2655	Advanced lectures on machine learning	10
2656	ISADS	10
2657	ICRE	10
2658	Proceedings of the Fourteenth International Conference on Data Engineering	10
2659	Proceedings of the 1996 IEEE Symposium on Information Visualization (INFOVIS '96)	10
2660	IPDI	10
2661	IWOOOS	10
2662	ICSP	10
2663	ICSM	10
2664	Proceedings of the 1996 IEEE International Workshop on IDDQ Testing (IDDQ '96)	10
2665	Proceedings of the 3rd International Conference on Requirements Engineering: Putting Requirements Engineering to Practice	10
2666	Proceedings of the 2002 International Symposium on Database Engineering & Applications	10
2667	Proceedings of the 2000 International Symposium on Database Engineering & Applications	10
2668	INTERACT	10
2669	ISCC	10
2670	IWPC	10
2671	IWAR	10
2672	Proceedings of the IEEE international conference on Privacy, security and data mining - Volume 14	10
2673	INTSYS	10
2674	IPDS	10
2675	POLICY	10
2676	ISVLSI	10
2677	INBS	10
2678	ICON	10
2679	ICAIS	10
2680	International Workshop on Software Specifications & Design	10
2681	Distributed Simulation and Real-Time Application	10
2682	Proceedings of the 18th international conference on Software engineering	10
2683	Proceedings of the 11th international symposium on System synthesis	10
2684	Proceedings of the 10th IEEE International Conference on Network Protocols	10
2685	IJCNN	10
2686	IVC-VIUF	10
2687	IVC	10
2688	ACM International Conference Proceeding Series; Vol. 142	10
2689	Conferences in Research and Practice in Information Technology Series; Vol. 140	10
2690	ICFEM	10
2691	Proceedings of the Fifteenth Annual Joint Conference of the IEEE Computer and Communications Societies (INFOCOM'96) 3-Volume Set	10
2692	Conferences in Research and Practice in Information Technology Series; Vol. 139	10
2693	ACM International Conference Proceeding Series; Vol. 144	10
2694	IEEE-IWIA	10
2695	IWFHR	10
2696	International Software Process Workshop	10
2697	Proceedings of the 20th ACM conference on Hypertext and hypermedia	10
2698	Proceedings of the 8th WSEAS international conference on Microelectronics, nanoelectronics, optoelectronics	10
2699	Information Systems Frontiers	10
2700	Proceedings of the HLT-NAACL 2006 Workshop on Analyzing Conversations in Text and Speech	10
2701	Proceedings of Graphics Interface 2009	10
2702	Proceedings of the 13th Annual International Conference on Research in Computational Molecular Biology	10
2703	Proceedings of the 2009 IEEE 31st International Conference on Software Engineering	10
2704	Proceeding of the 2008 conference on Knowledge-Based Software Engineering: Proceedings of the Eighth Joint Conference on Knowledge-Based Software Engineering	10
2705	Proceeding of the 2008 conference on STAIRS 2008: Proceedings of the Fourth Starting AI Researchers' Symposium	10
2706	Proceeding of the 2006 conference on Advances in Intelligent IT: Active Media Technology 2006	10
2707	Proceeding of the 2006 conference on Information Modelling and Knowledge Bases XVII	10
2708	Proceedings of the NAACL HLT 2009 Workshop on Active Learning for Natural Language Processing	10
2709	Proceedings of the 5th IEEE International Conference on Distributed Computing in Sensor Systems	10
2710	Proceedings of the 35th SIGMOD international conference on Management of data	10
2711	Proceedings of The 8th International Conference on Autonomous Agents and Multiagent Systems - Volume 2	10
2712	Proceedings of the 46th Annual Meeting of the Association for Computational Linguistics on Human Language Technologies: Short Papers	10
2713	Proceeding of the 2008 conference on Artificial General Intelligence 2008: Proceedings of the First AGI Conference	10
2714	Proceedings of the 18th ACM international symposium on High performance distributed computing	10
2715	Proceedings of the 7th International Workshop on Advances in Self-Organizing Maps	10
2716	Proceeding of the 2008 conference on ECAI 2008: 18th European Conference on Artificial Intelligence	10
2717	Proceedings of the International Conference on Software Process: Trustworthy Software Development Processes	10
2718	Proceedings of the 13th WSEAS international conference on Applied mathematics	10
2719	Proceedings of the 6th International Symposium on Neural Networks: Advances in Neural Networks - Part II	10
2720	Proceeding of the 2005 conference on Software Engineering: Evolution and Emerging Technologies	10
2721	Proceedings of the 15th ACM SIGKDD international conference on Knowledge discovery and data mining	10
2722	Proceedings of the 36th annual international symposium on Computer architecture	10
2723	Proceedings of the 6th international conference on Autonomic computing	10
2724	Proceedings of the 11th Annual conference on Genetic and evolutionary computation	10
2725	Proceeding of the 2005 conference on Artificial Intelligence in Education: Supporting Learning through Intelligent and Socially Informed Technology	10
2726	Proceeding of the 2006 conference on Computational Models of Argument: Proceedings of COMMA 2006	10
2727	Proceedings of the 26th Annual International Conference on Machine Learning	10
2728	Proceedings of the 9th ACM/IEEE-CS joint conference on Digital libraries	10
2729	Proceeding of the 2008 conference on Artificial Intelligence Research and Development: Proceedings of the 11th International Conference of the Catalan Association for Artificial Intelligence	10
2730	Proceedings of the Second International Conference on Scale Space and Variational Methods in Computer Vision	10
2731	Proceedings of the 6th Annual Conference on Theory and Applications of Models of Computation	10
2732	Intelligent Data Analysis	10
2733	Frontiers in Artificial Intelligence and Applications; Vol. 172	10
2734	Proceedings of the 7th WSEAS international conference on Computational intelligence, man-machine systems and cybernetics	10
2735	Proceedings of the 4th Annual International Conference on Wireless Internet	10
2736	Springer Tracts In Advanced Robotics	10
2737	Proceedings of the Third International Conference on Advances in Biometrics	10
2738	Proceedings of the 8th Wseas international conference on Telecommunications and informatics	10
2739	Proceedings of the 47th Annual Southeast Regional Conference	10
2740	Proceedings of the 2009 29th IEEE International Conference on Distributed Computing Systems Workshops	10
2741	Synthesis Lectures On Image, Video, And Multimedia Processing	10
2742	Proceeding of the 2006 conference on Learning by Effective Utilization of Technologies: Facilitating Intercultural Understanding	10
2743	Proceedings of the 14th annual ACM SIGCSE conference on Innovation and technology in computer science education	10
2744	Proceeding of the 2007 conference on Supporting Learning Flow through Integrative Technologies	10
2745	Proceedings of the 45th Annual Meeting of the ACL on Interactive Poster and Demonstration Sessions	10
2746	Proceedings of the 9th International Conference on Computational Science: Part I	10
2747	Proceeding of the 2006 conference on ECAI 2006: 17th European Conference on Artificial Intelligence August 29 -- September 1, 2006, Riva del Garda, Italy	10
2748	Proceeding of the 2005 conference on Towards the Learning Grid: Advances in Human Learning Services	10
2749	Proceedings of the World Haptics 2009 - Third Joint EuroHaptics conference and Symposium on Haptic Interfaces for Virtual Environment and Teleoperator Systems	10
2750	WSEAS Transactions on Circuits and Systems	10
2751	Proceedings of the 5th International Workshop on OpenMP: Evolving OpenMP in an Age of Extreme Parallelism	10
2752	Proceeding of the 2008 conference on Tenth Scandinavian Conference on Artificial Intelligence: SCAI 2008	10
2753	Proceedings of the 7th international conference on Mobile systems, applications, and services	10
2754	Proceeding of the 2008 conference on Formal Ontology in Information Systems: Proceedings of the Fifth International Conference (FOIS 2008)	10
2755	Proceedings of the 7th WSEAS international conference on System science and simulation in engineering	10
2756	Languages: From Formal to Natural: Essays Dedicated to Nissim Francez on the Occasion of His 65th Birthday	10
2757	Proceeding of the 2008 conference on New Trends in Multimedia and Network Information Systems	10
2758	The Fifth Richard Tapia Celebration of Diversity in Computing Conference: Intellect, Initiatives, Insight, and Innovations	10
2759	Proceeding of the 2006 conference on Rob Milne: A Tribute to a Pioneering AI Scientist, Entrepreneur and Mountaineer	10
2760	Proceedings of the 6th International Workshop on Internet Charging and Qos Technologies: Network Economics for Next Generation Networks	10
2761	Proceedings of the 2009 IEEE International Conference on Web Services	10
2762	Proceeding of the 2008 conference on Computational Models of Argument: Proceedings of COMMA 2008	10
2763	Proceedings of the International Conference on Digital Image Processing	10
2764	Proceedings of the tenth ACM conference on Electronic commerce	10
2765	Proceedings of the 8th International Conference on Interaction Design and Children	10
2766	Proceedings of the twenty-eighth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems	10
2767	Proceedings of the 15th american conference on Applied mathematics	10
2768	Proceedings of the 10th WSEAS international conference on Mathematical methods, computational techniques and intelligent systems	10
2769	Proceedings of the 4th International Conference on Design Science Research in Information Systems and Technology	10
2770	Proceedings of the 21st International Conference on Scientific and Statistical Database Management	10
2771	Proceeding of the 2006 conference on Integrated Intelligent Systems for Engineering Design	10
2772	Proceeding of the 2008 conference on Collaborative Decision Making: Perspectives and Challenges	10
2773	Proceedings of the 8th International IFIP-TC 6 Networking Conference	10
2774	Proceedings of the 6th International Symposium on Neural Networks on Advances in Neural Networks	10
2775	Proceeding of the 2007 conference on Artificial Intelligence in Education: Building Technology Rich Learning Contexts That Work	10
2776	Transactions on Data Privacy	10
2777	Proceedings of the 21st International Conference on computational Linguistics and 44th Annual Meeting of the Association for Computational Linguistics: Student Research Workshop	10
2778	Proceedings of the 45th Annual Meeting of the ACL: Student Research Workshop	10
2779	Proceeding of the 2008 conference on Techniques and Applications for Mobile Commerce: Proceedings of TAMoCo 2008	10
2780	Proceedings of the 10th Annual International Conference on Digital Government Research: Social Networks: Making Connections between Citizens, Data and Government	10
2781	Proceeding of the 2007 conference on Emerging Artificial Intelligence Applications in Computer Engineering: Real Word AI Systems with Applications in eHealth, HCI, Information Retrieval and Pervasive Technologies	10
2782	Proceeding of the 2008 conference on Legal Knowledge and Information Systems: JURIX 2008: The Twenty-First Annual Conference	10
2783	Proceeding of the 2005 conference on Towards Sustainable and Scalable Educational Innovations Informed by the Learning Sciences: Sharing Good Practices of Research, Experimentation and Innovation	10
2784	Proceedings of the 2009 ICSE Workshop on Comparison and Versioning of Software Models	10
2785	International Journal of Advanced Media and Communication	10
2786	Proceedings of The 8th International Conference on Autonomous Agents and Multiagent Systems - Volume 1	10
2787	ReCALL	10
2788	Proceedings of the 10th WSEAS international conference on Mathematical and computational methods in science and engineering	10
2789	Proceedings of the 2008 IEEE Workshop on Applications of Computer Vision	10
2790	Proceedings of the 10th WSEAS international conference on evolutionary computing	10
2791	Proceedings of The Third Workshop on Analytics for Noisy Unstructured Text Data	10
2792	Proceedings of the 2009 International Joint Conference on Computational Sciences and Optimization - Volume 01	10
2793	Proceedings of the 4th International Conference on Future Internet Technologies	10
2794	Proceedings of the 2007 IEEE Symposium on Visual Analytics Science and Technology	10
2795	Proceeding of the 2005 conference on Advances in Logic Based Intelligent Systems: Selected Papers of LAPTEC 2005	10
2796	Proceedings of the 6th International Symposium on Neural Networks: Advances in Neural Networks - Part III	10
2797	Proceedings of the 2008 International Symposium on a World of Wireless, Mobile and Multimedia Networks	10
2798	Proceeding of the 2008 conference on Ontology Learning and Population: Bridging the Gap between Text and Knowledge	10
2799	Proceedings of the 8th WSEAS international conference on Artificial intelligence, knowledge engineering and data bases	10
2800	Proceedings of the 4th International Conference on Computer Vision/Computer Graphics CollaborationTechniques	10
2801	Proceedings of the 10th WSEAS international conference on Automation & information	10
2802	Proceedings of the 8th WSEAS international conference on Electronics, hardware, wireless and optical communication	10
2803	Proceedings of the 2009 ICSE Workshop on Software Engineering Foundations for End User Programming	10
2804	Proceedings of the 2009 ICSE Workshop on Software Engineering in Health Care	10
2805	Proceedings of the 2nd conference on European computing conference	10
2806	Proceeding of the 2006 conference on Formal Ontology in Information Systems: Proceedings of the Fourth International Conference (FOIS 2006)	10
2807	Wordware Database Library	10
2808	Proceeding of the 2006 conference on STAIRS 2006: Proceedings of the Third Starting AI Researchers' Symposium	10
2809	Formal to Practical Security: Papers Issued from the 2005-2008 French-Japanese Collaboration	10
2810	WSEAS TRANSACTIONS on COMMUNICATIONS	10
2811	Proceedings of the 2nd WSEAS international conference on Multivariate analysis and its application in science and engineering	10
2812	Proceedings of the 6th European Semantic Web Conference on The Semantic Web: Research and Applications	10
2813	Modeling And Simulation In Science, Engineering And Technology	10
2814	Proceeding of the 2008 conference on Current Issues in Computing and Philosophy	10
2815	Proceeding of the 2006 conference on Leading the Web in Concurrent Engineering: Next Generation Concurrent Engineering	10
2816	Journal of Management Information Systems	10
2817	Proceedings of the 12th Conference on Theoretical Aspects of Rationality and Knowledge	10
2818	Proceedings of the 8th WSEAS International Conference on Software engineering, parallel and distributed systems	10
2819	Proceedings of the eleventh international joint conference on Measurement and modeling of computer systems	10
2820	Proceeding of the 2007 conference on Advances in Artificial General Intelligence: Concepts, Architectures and Algorithms: Proceedings of the AGI Workshop 2006	10
2821	Proceeding of the 2008 conference on Information Modelling and Knowledge Bases XIX	10
2822	International Journal of High Performance Computing and Networking	10
2823	Proceedings of the 10th WSEAS international conference on Neural networks	10
2824	Rwthedition	10
2825	Proceeding of the 2007 conference on Artificial Intelligence Research and Development	10
2826	Proceedings of the 2009 ICSE Workshop on Principles of Engineering Service Oriented Systems	10
2827	Proceedings of the 4th workshop on the Implementation, Compilation, Optimization of Object-Oriented Languages and Programming Systems	10
2828	Proceedings of the 10th WSEAS international conference on Fuzzy systems	10
2829	Proceeding of the 2006 conference on Knowledge-Based Software Engineering: Proceedings of the Seventh Joint Conference on Knowledge-Based Software Engineering	10
2830	Proceedings of the 2009 international conference on Pervasive services	10
2831	Proceedings of the 4th WSEAS/IASME international conference on Dynamical systems and control	10
2832	Proceedings of the 10th WSEAS international conference on Acoustics & music: theory & applications	10
2833	Proceedings of the International Conference on Computer Vision and Graphics: Revised Papers	10
2834	Proceedings of the 10th WSEAS international conference on Mathematics and computers in biology and chemistry	10
2835	Proceedings of the 8th WSEAS international conference on Signal processing, robotics and automation	10
2836	Nato Science Series Iv Earth And Environmental Sciences	10
2837	Benchmark Series	10
2838	Proceedings of the 14th International Conference on 3D Web Technology	10
2839	Proceedings of the 1st International Workshop on Context-Aware Middleware and Services: affiliated with the 4th International Conference on Communication System Software and Middleware (COMSWARE 2009)	10
2840	Privacy, Security, and Trust in KDD: Second ACM SIGKDD International Workshop, PinKDD 2008, Las Vegas, NV, USA, August 24, 2008, Revised Selected Papers	10
2841	The Electrical Engineering Handbook Series	10
2842	Proceedings of the 2009 workshop on Bio-inspired algorithms for distributed systems	10
2843	Proceedings of the 9th International Conference on Computational Science	10
2844	Proceedings of the fourth international conference on Communities and technologies	10
2845	Livelessons	10
2846	Proceedings of the 7th International Conference on Pervasive Computing	10
2847	Proceeding of the 2005 conference on Applied Public Key Infrastructure: 4th International Workshop: IWAP 2005	10
2848	Proceeding of the 2007 conference on Legal Knowledge and Information Systems: JURIX 2007: The Twentieth Annual Conference	10
2849	Proceedings of the Third KES International Symposium on Agent and Multi-Agent Systems: Technologies and Applications	10
2850	Proceedings of the 5th International Conference on Functional Imaging and Modeling of the Heart	10
2851	Proceedings of the 2009 ICSE Workshop on Software Engineering for Computational Science and Engineering	10
2852	Proceedings of the 2nd Canadian Conference on Computer Science and Software Engineering	10
2853	Proceedings of the 6th USENIX symposium on Networked systems design and implementation	10
2854	Proceedings of the 8th International Symposium on Experimental Algorithms	10
2855	Proceeding of the 2006 conference on New Trends in Software Methodologies, Tools and Techniques: Proceedings of the fifth SoMeT_06	10
2856	Proceedings of the First International Workshop on Keyword Search on Structured Data	10
2857	Proceedings of the 2009 ICSE Workshop on Multicore Software Engineering	10
2858	Proceedings of the Workshop on Relationships and Associations in Object-Oriented Languages	10
2859	Proceeding of the 2007 conference on New Trends in Software Methodologies, Tools and Techniques: Proceedings of the sixth SoMeT_07	10
2860	Proceeding of the 2009 conference on New Directions in Neural Networks: 18th Italian Workshop on Neural Networks: WIRN 2008	10
2861	Advances In Intelligent And Soft Computing	10
2862	Proceedings of the 2009 ICSE Workshop on Traceability in Emerging Forms of Software Engineering	10
2863	Proceedings of the 6th International Conference on Integration of AI and OR Techniques in Constraint Programming for Combinatorial Optimization Problems	10
2864	Proceedings of the 46th Annual Meeting of the Association for Computational Linguistics on Human Language Technologies: Demo Session	10
2865	Proceeding of the 2005 conference on Artificial Intelligence Research and Development	10
2866	Proceedings of the 5th Annual Workshop on Cyber Security and Information Intelligence Research: Cyber Security and Information Intelligence Challenges and Strategies	10
2867	Proceedings of the 6th international conference industry session on Grids meets autonomic computing	10
2868	Proceedings of the international conference on Computational and information science 2009	10
2869	Proceedings of the 7th international workshop on Challenges of large applications in distributed environments	10
2870	Proceeding of the 2006 conference on Artificial Intelligence Research and Development	10
2871	Proceeding of the 2008 conference on Adaptive Web Sites: A Knowledge Extraction from Web Data Approach	10
2872	Proceeding of the 2005 conference on New Trends in Software Methodologies, Tools and Techniques: Proceedings of the fourth SoMeT_W05	10
2873	Frontiers in Artificial Intelligence and Applications; Vol. 140	10
2874	Proceedings of the 4th International Symposium on High Performance Computing	10
2875	Proceedings of the 2009 ICSE Workshop on Search-Driven Development-Users, Infrastructure, Tools and Evaluation	10
2876	Proceeding of the 2005 conference on Legal Knowledge and Information Systems: JURIX 2005: The Eighteenth Annual Conference	10
2877	International Journal of RF and Microwave Computer-Aided Engineering	10
2878	Proceeding of the 2007 conference on Databases and Information Systems IV: Selected Papers from the Seventh International Baltic Conference DB&IS'2006	10
2879	Modular Ontologies: Concepts, Theories and Techniques for Knowledge Modularization	10
2880	Proceedings of the 12th International Conference on Artificial Intelligence and Law	10
2881	Shelly Cashman	10
2882	Proceedings of the 7th International Conference on Formal Concept Analysis	10
2883	Proceedings of the 2009 Euro American Conference on Telematics and Information Systems: New Opportunities to increase Digital Citizenship	10
2884	Proceeding of the 2007 conference on Advances in Ambient Intelligence	10
2885	Proceedings of the 4th international workshop on Services integration in pervasive environments	10
2886	Proceedings of the 2009 Annual Conference of the Southern African Computer Lecturers' Association	10
2887	International Workshop on Aliasing, Confinement and Ownership in Object-Oriented Programming	10
2888	Proceedings of the 7th International Conference on Applied Cryptography and Network Security	10
2889	Proceedings of the 10th International Symposium on Smart Graphics	10
2890	Artificial Intelligence Series	10
2891	North American Chapter Of The Association For Computational Linguistics	10
2892	Proceeding of the 14th ACM SIGKDD international conference on Knowledge discovery and data mining	10
2893	Lecture Notes In Computer Science; Vol. 5532	10
2894	Proceedings of the 1st WSEAS international conference on Nanotechnology	10
2895	International Workshop on Context-Oriented Programming	10
2896	Genetic And Evolutionary Computation Conference	10
2897	Frontiers in Artificial Intelligence and Applications; Vol. 151	10
2898	Proceedings of the 46th Annual Meeting of the Association for Computational Linguistics on Human Language Technologies: Student Research Workshop	10
2899	Frontiers in Artificial Intelligence and Applications; Vol. 137	10
2900	Similarity-Based Clustering: Recent Developments and Biomedical Applications	10
2901	Proceedings of the 6th international workshop on Managing ubiquitous communications and services	10
2902	Foundations In Signal Processing, Communications And Networking	10
2903	Proceedings of the First Workshop on Language Technologies for African Languages	10
2904	Proceedings of the 2009 ICSE Workshop on Leadership and Management in Software Architecture	10
2905	Proceedings of the 2009 ICSE Workshop on Modeling in Software Engineering	10
2906	Proceedings of the 2nd International Workshop on Defects in Large Software Systems: Held in conjunction with the ACM SIGSOFT International Symposium on Software Testing and Analysis (ISSTA 2009)	10
2907	Proceedings of the 2009 17th Mediterranean Conference on Control and Automation	10
2908	Object-Oriented Technology. ECOOP 2008 Workshop Reader: ECOOP 2008 Workshops Paphos, Cyprus, July 7-11, 2008 Final Reports	10
2909	Proceeding of the 2006 conference on Cooperative Systems Design: Seamless Integration of Artifacts and Conversations -- Enhanced Concepts of Infrastructure for Communication	10
2910	Proceeding of the 2009 conference on Law, Ontologies and the Semantic Web: Channelling the Legal Information Flood	10
2911	Proceeding of the 2009 conference on Finite-State Methods and Natural Language Processing: Post-proceedings of the 7th International Workshop FSMNLP 2008	10
2912	Proceedings of the 46th Annual Meeting of the Association for Computational Linguistics on Human Language Technologies: Tutorial Abstracts	10
2913	Proceedings of the Workshop on Linking Natural Language Processing and Biology: Towards Deeper Biological Literature Analysis	10
2914	Proceedings of the First International Workshop on Traffic Monitoring and Analysis	10
2915	Proceedings of the 22nd Canadian Conference on Artificial Intelligence: Advances in Artificial Intelligence	10
2916	Proceedings of the 9th WSEAS international conference on Robotics, control and manufacturing technology	10
2917	Proceedings of the 2009 ICSE Workshop on Sharing and Reusing Architectural Knowledge	10
2918	PACIFICVIS	10
2919	Engineering	10
2920	NAACL-ANLP 2000 Workshop on Automatic Summarization	10
2921	Frontiers in Artificial Intelligence and Applications; Vol. 142	10
2922	Proceeding of the 2009 conference on Information Modelling and Knowledge Bases XX	10
2923	Frontiers in Artificial Intelligence and Applications; Vol. 164	10
2924	International Journal of Information and Computer Security	10
2925	International Journal of Computational Vision and Robotics	10
2926	Proceeding of the 2008 conference on Formal Ontologies Meet Industry	10
2927	Proceedings of the second international workshop on Data-aware distributed computing	10
2928	Knowledge Acquisition: Approaches, Algorithms and Applications: Pacific Rim Knowledge Acquisition Workshop, PKAW 2008, Hanoi, Vietnam, December 15-16, 2008, Revised Selected Papers	10
2929	PESOS	10
2930	Applications Of Cognitive Linguistics	10
2931	Proceedings of the 3rd WSEAS international symposium on Wavelets theory and applications in applied mathematics, signal processing & modern science	10
2932	Proceedings of the 3rd workshop on Agent-oriented software engineering challenges for ubiquitous and pervasive computing	10
2933	Proceedings of the 1st ACM workshop on Large-Scale system and application performance	10
2934	Contributions To Management Science	10
2935	Proceedings of the ACM SIGPLAN Fourth Workshop on Programming Languages and Analysis for Security	10
2936	Computing Research that Changed the World: Reflections and Perspectives	10
2937	Proceedings of the Fifth International Workshop on Data Management on New Hardware	10
2938	Proceedings of the 2009 conference on Information Science, Technology and Applications	10
2939	Proceedings of the 4th edition of the UPGRADE-CN workshop on Use of P2P, GRID and agents for the development of content networks	10
2940	Proceeding of the 2007 conference on Information Modelling and Knowledge Bases XVIII	10
2941	Proceedings of the KDD-09 Workshop on Statistical and Relational Learning in Bioinformatics	10
2942	Formal Methods for Web Services: 9th International School on Formal Methods for the Design of Computer, Communication, and Software Systems, SFM 2009, Bertinoro, Italy, June 1-6, 2009, Advanced Lectures	10
2943	Aip Conference Proceedings	10
2944	Theoretical Aspects Of Rationality And Knowledge	10
2945	Proceeding of the 2005 conference on Self-Organization and Autonomic Informatics (I)	10
2946	Frontiers in Artificial Intelligence and Applications; Vol. 159	10
2947	Proceedings of the 2009 International Conference on Wireless Communications and Mobile Computing: Connecting the World Wirelessly	10
2948	International Journal of Information and Communication Technology	10
2949	Lecture Notes In Computer Science; Vol. 5337	10
2950	Proceedings of the International Joint Workshop on Natural Language Processing in Biomedicine and its Applications	10
2951	Wordware Applications Library	10
